mz,rt,t.score,p.value,mode
74.99047,28.59,0.12,1,negative
127.07621,15.302,0.03,1,negative
134.89458,26.472,-0.04,1,negative
135.04496,16.534,-0.03,1,negative
237.02512,16.802,0.1,1,negative
59.01425,28.731,-0.91,1,negative
159.10261,15.675,0.08,1,negative
135.04494,19.125,0.02,1,negative
187.09751,1.202,0.02,1,negative
174.93741,15.564,-0.45,1,negative
201.07674,13.533,0,1,negative
129.09188,1.213,0,1,negative
229.10803,14.677,0.07,1,negative
135.04497,1.209,0.04,1,negative
296.99858,2.664,0.5,1,negative
175.04188,9.262,0.09,1,negative
215.09241,13.505,-0.07,1,negative
136.99123,15.89,-0.05,1,negative
72.99283,28.43,2.01,1,negative
181.02551,24.043,-0.03,1,negative
279.12369,20.595,0.04,1,negative
243.03307,15.865,-0.06,1,negative
161.95738,15.259,-2.1,1,negative
182.99679,18.985,0.06,1,negative
214.00263,1.04,0.1,1,negative
340.99883,16.768,0.17,1,negative
110.02451,27.214,0.04,1,negative
157.05055,14.698,0.01,1,negative
203.05598,1.12,0.38,1,negative
166.95735,1.115,0.23,1,negative
129.01912,1.246,0.12,1,negative
183.99993,18.99,0.05,1,negative
92.92766,1.716,0.2,1,negative
241.07228,20.809,-0.06,1,negative
134.99288,13.418,0.05,1,negative
155.07126,18.176,0.02,1,negative
170.99347,19.226,-0.04,1,negative
325.12932,15.632,0.06,1,negative
208.93728,14.81,0.01,1,negative
189.99207,4.24,0.36,1,negative
232.04749,15.22,-0.64,1,negative
140.00999,19.026,-0.05,1,negative
294.98261,20.779,-0.31,1,negative
211.99645,23.721,-0.65,1,negative
105.9356,1.173,-0.14,1,negative
198.99176,1.275,-0.04,1,negative
91.05473,18.156,0.92,1,negative
201.11324,1.263,-0.03,1,negative
179.0349,1.236,1.14,1,negative
269.21193,1.287,-0.02,1,negative
123.90183,16.314,0.29,1,negative
111.94689,14.31,0,1,negative
109.02922,1.129,0.25,1,negative
192.33154,18.044,0.01,1,negative
59.98505,29.015,-0.22,1,negative
102.05577,28.942,4.81,1,negative
169.08703,1.254,-0.16,1,negative
259.66287,4.114,0.98,1,negative
192.33167,17.932,-0.15,1,negative
83.02478,1.262,0.15,1,negative
170.04582,1.241,-1.07,1,negative
97.02916,1.153,0.1,1,negative
203.05592,14.013,0.16,1,negative
145.03662,28.642,0.27,1,negative
139.00348,1.242,0.01,1,negative
167.07127,1.222,0.28,1,negative
195.9941,4.515,0.75,1,negative
89.02536,6.008,-0.05,1,negative
198.33496,16.039,-0.04,1,negative
192.33156,15.96,-0.98,1,negative
198.33515,4.309,0.5,1,negative
130.93102,22.872,-0.08,1,negative
259.66281,28.553,1.73,1,negative
153.01924,1.325,0.39,1,negative
167.0259,16.863,0.03,1,negative
127.00346,1.186,-0.62,1,negative
221.0023,4.19,0.81,1,negative
255.12389,16.028,-0.53,1,negative
78.91858,1.235,-0.15,1,negative
184.00182,18.003,0.15,1,negative
282.49435,15.989,0.51,1,negative
191.65978,11.674,0.28,1,negative
313.23833,1.23,-0.1,1,negative
291.97666,5.367,0.89,1,negative
223.0249,22.41,0.45,1,negative
192.33162,1.198,-0.61,1,negative
289.00127,27.604,0.17,1,negative
272.99109,12.311,-0.51,1,negative
206.99461,4.326,-0.4,1,negative
339.20001,28.638,0.3,1,negative
146.92606,20.842,0.15,1,negative
198.33507,13.404,0.08,1,negative
295.00092,16.796,0.58,1,negative
123.90185,18.757,0.1,1,negative
217.03541,13.961,-0.09,1,negative
182.00932,16.117,-0.2,1,negative
241.1808,1.227,-0.3,1,negative
192.33153,25.736,-0.22,1,negative
193.05052,8.358,0.08,1,negative
215.12875,1.318,0.15,1,negative
211.09756,1.227,-0.05,1,negative
162.01967,1.198,-0.22,1,negative
226.83044,1.319,-0.22,1,negative
243.12392,1.32,-0.08,1,negative
154.0508,1.313,-0.19,1,negative
198.89225,12.7,0.74,1,negative
291.97671,22.915,0.12,1,negative
158.89299,1.154,0.28,1,negative
229.10803,26.596,0.13,1,negative
259.66273,22.78,-0.05,1,negative
198.3352,20.66,-0.17,1,negative
112.99702,26.557,-0.25,1,negative
211.66687,4.429,0.17,1,negative
150.05585,1.222,-0.1,1,negative
131.04602,28.847,0.36,1,negative
295.99074,25.898,0.25,1,negative
200.00653,17.128,-1.85,1,negative
257.65872,27.576,-0.19,1,negative
207.66681,4.187,0.2,1,negative
144.06645,12.147,0.06,1,negative
295.99051,14.961,-0.47,1,negative
188.49007,23.542,-0.04,1,negative
270.9911,18.59,0.44,1,negative
158.94398,1.117,0.07,1,negative
205.99037,4.301,0.03,1,negative
186.6625,15.609,-0.04,1,negative
167.0235,21.327,-0.07,1,negative
160.89264,1.201,-6.36,1,negative
290.00897,18.531,-0.18,1,negative
192.0665,1.217,0,1,negative
289.00116,10.689,0.19,1,negative
155.02673,1.035,0.15,1,negative
191.67195,4.172,0.3,1,negative
94.98175,11.299,0.32,1,negative
191.99412,4.621,-0.33,1,negative
252.99912,1.039,0.3,1,negative
173.43634,24.885,-0.2,1,negative
210.98927,11.56,-0.32,1,negative
172.83199,23.097,0.18,1,negative
139.9987,1.264,-0.14,1,negative
259.99726,10.14,0.24,1,negative
59.98507,0.966,0.15,1,negative
287.99333,5.522,-0.08,1,negative
113.98673,19.691,0.43,1,negative
173.43694,22.653,-0.1,1,negative
167.98868,28.105,-0.11,1,negative
282.4955,18.108,0.55,1,negative
142.05088,17.547,-0.42,1,negative
181.97146,28.618,0.09,1,negative
224.98644,9.964,-0.03,1,negative
68.01391,28.353,0.57,1,negative
185.0567,1.09,0.38,1,negative
301.99045,11.149,0.27,1,negative
195.99231,27.315,-0.29,1,negative
191.66004,9.71,-0.37,1,negative
252.9992,13.534,0.06,1,negative
237.00414,26.006,-0.31,1,negative
255.0879,1.291,0.13,1,negative
271.99838,28.598,-0.07,1,negative
181.66185,2.147,-0.1,1,negative
202.00164,25.717,-0.02,1,negative
197.02773,10.738,0.33,1,negative
198.33514,21.433,0.22,1,negative
252.99982,4.215,0.16,1,negative
253.65947,17.673,-0.61,1,negative
295.99125,16.379,-0.13,1,negative
191.3225,26.851,0.16,1,negative
252.99953,5.893,-0.22,1,negative
68.9963,7.26,-1.05,1,negative
202.32297,17.636,0.42,1,negative
192.325,3.304,0.11,1,negative
289.99,12.106,0.55,1,negative
224.98628,4.715,0.03,1,negative
146.92603,22.316,0.39,1,negative
301.99082,13.694,0.11,1,negative
229.05046,0.882,0.13,1,negative
193.01408,23.826,0.91,1,negative
296.00854,11.05,0.37,1,negative
192.9969,2.365,0.27,1,negative
187.00007,24.796,0.48,1,negative
191.99426,7.58,0.22,1,negative
197.00006,5.799,0.28,1,negative
187.00039,20.458,-0.49,1,negative
201.65108,6.774,0.01,1,negative
301.99103,10.591,-0.01,1,negative
203.65985,23.503,0.06,1,negative
181.66223,25.855,0.03,1,negative
201.99773,13.501,0.09,1,negative
282.99631,26.7,-0.2,1,negative
206.99438,27.25,-0.15,1,negative
293.9931,29.032,1.35,1,negative
193.67528,26.232,-0.1,1,negative
188.32797,10.092,0.24,1,negative
146.84227,25.748,0.12,1,negative
203.66656,19.744,-0.34,1,negative
255.32786,28.189,-0.07,1,negative
93.0261,14.44,0.21,1,negative
163.00374,22.095,0.25,1,negative
217.99664,29.047,-0.08,1,negative
576.41641,23.906,-0.67,0.108895314110927,positive
141.97969,1.203,1.32,0.110536770956393,positive
459.30759,26.542,-3.96,0.177085055651941,positive
514.65388,25.226,-2.3,0.181302328846759,positive
557.4901,25.506,1.45,0.205966400130432,positive
273.16719,10.204,-0.31,0.300853912715768,positive
247.1665,23.014,0.4,0.308927147352138,positive
190.0008,1.224,0.64,0.319196192624445,positive
229.14096,10.324,-0.24,0.322775868445853,positive
666.60304,23.536,1.58,0.358565240559424,positive
349.1832,23.124,-2.05,0.360174868784604,positive
566.45645,23.02,5.08,0.392126204091695,positive
445.3674,24.32,1.98,0.393438780953398,positive
172.16956,14.635,0.67,0.399737770266527,positive
495.24126,9.135,-1.72,0.410777202249102,positive
658.62418,23.385,1.57,0.414825789009051,positive
184.9855,26.208,0.55,0.451035159614511,positive
280.65473,0.149,1.53,0.454994022635323,positive
207.15904,10.211,-0.17,0.507523558981864,positive
149.05969,16.676,0.41,0.508645535407238,positive
330.33661,22.207,-1.04,0.512781967925037,positive
468.38932,22.953,1.4,0.519646308230238,positive
350.26645,23.52,-0.29,0.522406704922145,positive
221.07431,13.892,-0.26,0.523424113877738,positive
575.41262,0.244,-1.78,0.529867631138528,positive
529.45889,25.251,1.38,0.532215485046279,positive
363.16487,12.851,-0.26,0.538749048046584,positive
148.97429,1.195,0.79,0.539902039086688,positive
125.07093,23.013,-0.77,0.546738839740822,positive
99.5123,22.836,-1.29,0.605944640333331,positive
279.12015,25.889,-1.5,0.622454976114601,positive
176.97184,0.6,-0.72,0.678427198628959,positive
557.22048,16.113,-0.97,0.695917346834919,positive
277.12812,14.059,-0.16,0.700008301042753,positive
261.13079,6.417,-0.4,0.702678610166389,positive
657.40389,25.12,0.99,0.717494163636178,positive
154.98673,16.71,-1.51,0.719443503380112,positive
323.18291,18.687,-0.42,0.729659021909361,positive
149.02327,0.085,0.69,0.734885612530302,positive
550.43157,23.132,-1.3,0.759453395034369,positive
350.3266,0.082,-0.91,0.760023288537131,positive
411.16238,14.896,-0.28,0.77063121386039,positive
189.97623,1.064,-0.66,0.780472069384949,positive
633.33935,22.949,-0.26,0.798148829373753,positive
305.17221,18.66,-0.48,0.801763965469965,positive
644.2951,25.003,0.74,0.807029111973147,positive
387.2716,23.092,-1.39,0.81086524654376,positive
289.12573,0.08,-0.82,0.812242862504005,positive
168.03794,0.119,-0.62,0.814134070503125,positive
172.11536,24.811,-0.55,0.819077744669948,positive
584.47332,23.721,-0.71,0.822363490094394,positive
473.19909,12.282,-0.42,0.823982296622882,positive
526.28216,22.811,-0.92,0.829054608481477,positive
381.2974,25.387,0.58,0.848844720603102,positive
529.32946,25.197,-2.22,0.850435956394207,positive
450.81494,23.871,-0.27,0.853183782864791,positive
119.04913,15.742,0.58,0.856086916245793,positive
331.20941,0.063,-0.86,0.858101844828416,positive
288.1371,0.164,2.62,0.859765791528951,positive
428.37328,22.661,1.92,0.861829547986448,positive
117.10374,0.139,-0.75,0.877266979234471,positive
151.09647,11.535,0.4,0.890825932677757,positive
256.16953,10.771,-0.27,0.89342413165279,positive
429.31843,26.541,-0.46,0.894334358839345,positive
232.95913,0.961,0.21,0.902771759793916,positive
644.35272,23.365,0.27,0.907635148930194,positive
174.95667,22.778,0.62,0.908531396838826,positive
531.3867,0.366,-1.51,0.913381004425923,positive
90.52593,21.733,-0.78,0.914622699997785,positive
90.52594,0.375,-0.9,0.914768520008264,positive
353.26628,23.57,-0.29,0.915383955019129,positive
195.91201,0.261,-0.85,0.916767051533914,positive
215.12535,8.239,-0.27,0.917710474016258,positive
659.2873,23.775,-1.29,0.919674495718671,positive
694.44669,25.283,-3.36,0.920149505907268,positive
111.98446,0.431,0.52,0.920610614937218,positive
586.438,22.683,1.17,0.922487039404818,positive
575.4127,26.581,-0.47,0.924835474573815,positive
117.09105,15.285,-0.13,0.927644592834754,positive
249.10979,11.445,-1.85,0.930466473815956,positive
452.36241,24.285,0.86,0.93213527877596,positive
411.17886,24.822,-0.34,0.935019217824756,positive
89.00841,0.148,0.61,0.935695882458837,positive
487.36032,0.431,-0.9,0.936510833229556,positive
548.3346,0.156,1.78,0.937410064135306,positive
168.03794,0.103,-0.49,0.938562369233003,positive
657.45477,26.427,-0.88,0.940052839465592,positive
562.34749,16.738,0.55,0.941439682013232,positive
693.37583,23.54,-0.48,0.942167415602019,positive
249.1731,24.846,-1.43,0.944608272245103,positive
554.4261,0.518,-0.72,0.950271170381197,positive
559.38135,0.116,-0.97,0.95117616184134,positive
545.81773,22.805,0.28,0.951582259572314,positive
286.92108,0.222,0.46,0.952515603599316,positive
455.18861,14.808,-0.73,0.955538466719165,positive
140.99567,0.139,-0.68,0.955698520745933,positive
431.38379,24.229,2.17,0.958476124890819,positive
367.20923,25.996,1.46,0.960753126270009,positive
494.26965,11.597,-0.96,0.962203795283561,positive
187.09791,0.156,-0.52,0.963999965748859,positive
521.32682,22.806,1.1,0.964241788763586,positive
545.36616,23.726,-0.68,0.964432654119591,positive
468.29799,23.569,-0.27,0.9646318529732,positive
544.00493,25.183,-1.26,0.966452365574659,positive
117.01511,1.218,-0.97,0.966840267236756,positive
156.96599,0.405,-0.45,0.966996004479678,positive
259.09405,15.96,0.4,0.96816957285528,positive
429.3186,0.116,0.51,0.969846160298337,positive
385.14677,12.851,-0.29,0.970216659642004,positive
299.11005,14.064,-0.11,0.970522422787817,positive
499.27466,0.086,-0.66,0.971252756218018,positive
450.23327,14.846,-0.5,0.971760995994597,positive
653.49602,23.312,1,0.972226637466944,positive
488.43351,24.367,0.84,0.97223407393925,positive
625.92602,22.749,1.19,0.972673293062978,positive
251.18525,10.186,-0.22,0.9729088545058,positive
473.19919,12.283,-0.34,0.973156201273723,positive
149.05969,12.037,0.14,0.973953256568666,positive
333.15277,22.348,-0.59,0.974151659602519,positive
199.18013,0.098,-0.76,0.974605968753264,positive
121.55682,10.91,-1.62,0.975215061992479,positive
565.44367,24.605,1.71,0.976570691466197,positive
165.99092,0.152,-0.52,0.9768093531618,positive
443.33428,0.101,-0.51,0.977378577130501,positive
325.2009,21.323,0.31,0.977479658283789,positive
143.95896,25.069,-1.54,0.978076314274565,positive
325.27134,24.713,-0.39,0.978261970803747,positive
404.31581,25.661,0.86,0.979481747263968,positive
246.16993,12.358,-0.23,0.979698072504744,positive
259.09404,15.956,0.37,0.980264617500185,positive
262.04977,10.825,0.4,0.98026702194767,positive
536.61267,23.768,0.24,0.980334859247035,positive
259.09404,15.929,0.38,0.980619325020836,positive
617.50597,24.673,0.24,0.980816367657856,positive
552.40228,0.147,2.8,0.981340186584801,positive
145.12228,11.558,-0.53,0.981911384170718,positive
172.16954,16.774,0.43,0.981949566607746,positive
323.18288,18.192,-0.48,0.982587253414334,positive
299.11008,10.71,-0.16,0.982981496731918,positive
100.51,22.828,0.74,0.98318940043284,positive
173.07842,23.588,-0.34,0.984336571826446,positive
400.31141,23.932,-0.51,0.984456531955481,positive
576.57159,0.092,-0.87,0.986100754183505,positive
235.15397,11.066,-0.32,0.986257263590391,positive
173.98862,26.605,-0.92,0.986532406695595,positive
316.25928,22.723,-0.28,0.986564343739756,positive
289.17737,16.166,-0.15,0.986750558163661,positive
413.32373,0.143,0.5,0.986779117651816,positive
384.08646,15.281,0.3,0.986896312939677,positive
193.92999,0.204,0.87,0.987810975408755,positive
277.12813,10.705,-0.12,0.988862120998082,positive
157.0834,2.498,0.87,0.98893709014546,positive
258.11005,0.182,2.8,0.989198210670955,positive
545.36591,23.713,-0.47,0.989314252264609,positive
424.27185,23.621,0.23,0.989815280963555,positive
499.23007,15.299,-0.37,0.990478996609198,positive
478.32901,0.15,1.27,0.990578476829186,positive
286.92104,0.236,0.41,0.990687558553144,positive
258.2427,22.777,-0.59,0.991395021659515,positive
508.38417,20.349,-0.24,0.991434561300948,positive
283.19031,12.633,-0.6,0.991436555500399,positive
553.38947,25.25,0.69,0.991440229693298,positive
534.28701,23.416,-0.3,0.992010346048327,positive
553.38964,25.984,-0.77,0.992030735099661,positive
383.27682,23.611,-0.64,0.992080701404202,positive
96.51488,12.213,-0.67,0.992331153137286,positive
107.07032,10.847,0.09,0.992552024188198,positive
89.05979,10.857,0.12,0.992732732584735,positive
230.14432,10.27,-0.18,0.992977671365901,positive
104.50941,1.218,0.26,0.993181637512445,positive
102.50924,18.777,1.36,0.993210906167828,positive
88.50924,0.116,1.69,0.993237675982619,positive
169.03318,0.079,-0.81,0.99343139488385,positive
169.98988,1.052,-0.39,0.993769576091369,positive
571.28589,0.183,2.68,0.99377535821219,positive
587.38574,23.146,-0.59,0.993870998199661,positive
433.20668,14.88,-0.1,0.994027892222013,positive
325.27137,24.701,-0.33,0.994438038763666,positive
186.95623,0.57,0.4,0.994490081408574,positive
488.36374,26.531,-0.14,0.994492508250429,positive
575.3764,0.382,-1.19,0.994650602798798,positive
217.10461,0.116,-0.21,0.994708435506279,positive
330.20368,8.253,-0.69,0.994786023671663,positive
174.95668,0.12,-0.83,0.995120150362529,positive
181.98052,9.218,-0.51,0.995201334255653,positive
205.00316,0.772,-0.17,0.995398969363175,positive
398.36255,22.787,0.47,0.995466320841072,positive
171.07471,23.104,0.56,0.995552192702165,positive
564.60753,23.335,-0.1,0.995614439097809,positive
334.0506,15.295,1.26,0.995655140710668,positive
380.3522,22.366,-0.42,0.99574296107309,positive
186.94824,8.498,1.4,0.995880881374941,positive
649.44947,23.681,0.26,0.996025704119667,positive
169.97731,0.354,0.28,0.996063052420416,positive
342.33657,22.649,-0.65,0.996159633712455,positive
258.27908,20.149,-0.58,0.996163573648616,positive
186.94638,1.187,-0.64,0.996164775367571,positive
603.29267,22.6,0.56,0.996219533053302,positive
590.88306,23.999,-0.21,0.996258829346609,positive
568.34767,19.991,-0.33,0.996505886342054,positive
438.28745,24.489,-0.4,0.996599669772107,positive
548.61267,23.734,0.11,0.996714206281944,positive
649.42866,25.333,-0.86,0.99671941537089,positive
188.10126,0.16,-0.31,0.996723000958807,positive
543.34007,22.797,0.76,0.996748868828336,positive
604.41062,25.705,-0.41,0.996766112681138,positive
165.11343,26.547,-0.27,0.996822982500177,positive
259.02546,2.682,-0.69,0.996826946130161,positive
302.30528,20.233,-0.85,0.99688126759566,positive
99.5123,0.161,0.33,0.997001423950638,positive
239.08896,10.023,-0.16,0.997056001793998,positive
120.05564,8.638,1.19,0.997353085123711,positive
469.31315,22.991,0.44,0.997353830869367,positive
412.45115,23.046,-0.54,0.997373991818353,positive
173.07837,22.99,-0.79,0.997468953749733,positive
259.15155,8.87,-0.23,0.997550872968221,positive
164.10696,12.172,0.5,0.997675257275834,positive
251.00862,0.807,0.16,0.997712900192075,positive
487.3241,0.363,-0.52,0.998000779642465,positive
86.51778,2.751,-0.28,0.998035469373163,positive
112.01798,22.923,-0.64,0.998049393332764,positive
399.30797,0.392,-0.73,0.998074444197475,positive
650.42069,25.334,-1.37,0.99810189685064,positive
165.11342,22.954,-0.28,0.998126051126198,positive
192.97202,0.713,-1.17,0.998229885770963,positive
487.36054,0.09,-0.35,0.998236297628659,positive
248.16985,22.827,0.39,0.998292818790072,positive
501.37625,23.964,-0.31,0.998318766194067,positive
167.97706,0.565,0.2,0.998349978744925,positive
267.1954,16.154,-0.08,0.998352938319839,positive
449.28719,22.83,-0.95,0.998353144732235,positive
111.02026,0.15,-0.28,0.998368636570487,positive
544.33704,0.136,1.29,0.998372183117262,positive
116.01739,1.209,0.52,0.998441552107934,positive
209.11472,3.849,-1.6,0.998446381940477,positive
562.40037,0.332,-0.94,0.998463956747468,positive
635.41301,24.02,0.34,0.998479087905678,positive
153.13292,5.301,0.21,0.998494567253244,positive
430.38883,22.816,0.47,0.998508810185284,positive
126.10089,0.151,-0.31,0.998536677843492,positive
589.31328,22.962,-0.25,0.998549270853881,positive
146.8529,23.312,0.76,0.998568679373985,positive
588.43156,20.064,-0.36,0.998625044778414,positive
152.07386,0.138,0.25,0.998684305016892,positive
374.36271,22.74,-0.69,0.998701461521903,positive
201.96714,0.228,-0.51,0.998721083235924,positive
178.12249,0.311,-2.4,0.998748223482841,positive
649.44941,23.671,0.27,0.998816807953234,positive
330.20372,23.058,-0.56,0.998824091997048,positive
257.09958,8.067,-0.56,0.998831709726148,positive
443.2979,0.451,-0.82,0.998881570581086,positive
158.9613,0.582,-0.32,0.998902190976397,positive
121.0145,1.198,-0.84,0.998926976321208,positive
91.01416,1.25,-1.2,0.998986820694453,positive
97.9914,2.72,-0.28,0.999003027948526,positive
453.29273,23.756,-0.55,0.999006135514238,positive
232.95914,0.588,0.18,0.999021976943108,positive
216.92264,26.018,-0.31,0.999028924601053,positive
630.47823,23.066,-0.45,0.999030613594552,positive
109.5072,0.16,-0.82,0.999060055825028,positive
218.10794,23.179,0.3,0.99908094953237,positive
481.26456,22.704,0.37,0.999083319332746,positive
139.98216,0.625,0.19,0.999084906026309,positive
553.34858,26.424,-0.3,0.999092665789827,positive
217.10461,0.106,-0.19,0.999144556472745,positive
155.07978,0.152,-0.32,0.999145999707917,positive
195.12268,5.775,-0.26,0.999164492366487,positive
328.01588,15.275,0.24,0.999190580656412,positive
446.25947,8.756,-0.33,0.999194413681744,positive
149.02328,22.994,-0.22,0.999208597013424,positive
193.14341,8.169,-0.21,0.999214462412061,positive
567.32665,22.794,-0.3,0.999247465785871,positive
497.31897,23.617,-0.43,0.999271191126579,positive
325.21618,19.155,-0.39,0.999274881895031,positive
232.06919,25.949,-0.26,0.999308119550377,positive
257.16817,13.882,-0.14,0.999312910741699,positive
527.39166,26.471,0.48,0.999323182831161,positive
621.30317,22.502,0.51,0.99933787363558,positive
664.46276,22.847,0.35,0.999362968561689,positive
544.40544,20.044,-0.19,0.999366634244026,positive
133.93019,0.133,-0.8,0.99937376430737,positive
371.16269,0.071,-0.42,0.999410602861714,positive
117.02591,1.215,0.34,0.999444909337462,positive
163.07532,14.502,-1.45,0.999446548700492,positive
591.3869,24.035,0.36,0.99945839393329,positive
255.19304,21.237,0.16,0.999459868272504,positive
273.16718,22.919,-0.21,0.999467967176781,positive
139.11903,0.145,-0.31,0.999468686924921,positive
424.41487,22.871,-0.4,0.999472750784103,positive
82.01385,0.159,-0.53,0.999488299667066,positive
353.26838,25.307,-0.42,0.999491647044148,positive
114.06622,0.604,-0.37,0.999494946631378,positive
172.10633,0.158,-0.28,0.99950021538666,positive
471.10502,24.784,0.2,0.999501227544539,positive
628.40741,25.361,-1.38,0.999503467669481,positive
315.23176,23.509,0.32,0.999526337268661,positive
362.32641,20.145,-0.96,0.99953062858656,positive
533.3811,25.362,1.44,0.999561145166333,positive
153.13293,0.555,0.67,0.999566889498034,positive
142.09578,0.155,-0.26,0.999600922727091,positive
399.30795,24.083,-0.12,0.99960982602623,positive
439.13303,24.373,0.31,0.999611187286538,positive
142.09578,0.171,-0.24,0.99961790398674,positive
397.29241,23.187,-0.4,0.999619420361175,positive
130.15903,0.096,0.22,0.999625914675888,positive
482.31374,24.448,0.18,0.999630558297901,positive
457.31368,23.836,-0.41,0.999650510074151,positive
505.33464,20.004,0.28,0.999658178550184,positive
297.24232,23.103,0.39,0.999660072300889,positive
174.99257,0.549,0.65,0.999662751803641,positive
521.32678,22.807,0.68,0.999664390773234,positive
139.92392,11.437,-0.96,0.999687200756481,positive
425.44644,23.064,-0.36,0.999689629320224,positive
236.16761,12.053,0.61,0.999695263957263,positive
438.37895,0.099,-0.38,0.999709808890188,positive
89.00842,0.162,0.23,0.99971048880352,positive
224.1281,0.569,-0.19,0.999718682172104,positive
293.19582,13.088,-0.14,0.999728252187055,positive
239.08895,10.066,-0.11,0.999728326571538,positive
157.0835,6.474,0.4,0.999734041172191,positive
534.3118,9.498,-0.49,0.999751689120325,positive
333.29999,24.051,-0.15,0.999764044538655,positive
385.29247,0.178,-0.4,0.99977538336124,positive
181.13902,0.158,-0.2,0.999777396921387,positive
368.4249,23.104,-0.45,0.999779081236137,positive
620.44241,23.664,-0.52,0.9997795502628,positive
314.34163,22.787,-0.38,0.999779933787966,positive
130.00796,0.495,-0.44,0.999780135616526,positive
473.34485,0.103,-0.4,0.999792189385388,positive
232.04777,15.283,-0.47,0.999797007637169,positive
88.07578,0.101,-0.41,0.999797401921564,positive
184.95097,1.215,-0.85,0.999798938516845,positive
123.11684,12.367,0.15,0.999808531308152,positive
299.18284,22.823,-0.2,0.999809184835583,positive
677.48051,24.572,0.15,0.999815537973779,positive
582.36807,25.668,-0.7,0.999817753320466,positive
243.12025,10.26,-0.36,0.999818827732536,positive
609.4698,23.932,0.43,0.999819806245181,positive
88.00433,0.154,0.22,0.999819909149318,positive
190.00083,1.199,0.22,0.999832636494126,positive
538.2958,11.901,-0.98,0.999840027040271,positive
388.21168,22.689,-0.43,0.999841096093876,positive
239.12777,16.669,-0.61,0.999843833246487,positive
679.36353,25.075,0.14,0.999851814250184,positive
249.16971,9.991,0.39,0.99985351101367,positive
259.15159,8.993,-0.22,0.999854841086711,positive
488.39453,0.114,-0.65,0.999855316142964,positive
507.36545,25.391,0.43,0.999857766615333,positive
509.34464,25.225,2.04,0.999859693693344,positive
504.26924,22.82,-0.37,0.999860029429064,positive
105.00834,1.217,1.83,0.99986006792796,positive
164.97992,3,0.3,0.999862373612407,positive
500.37908,19.541,-0.58,0.999866622334343,positive
203.12122,9.686,-0.38,0.999870504484602,positive
321.24235,22.641,0.83,0.999875624083167,positive
190.99304,0.578,0.31,0.999876667194816,positive
183.07806,11.602,-0.3,0.999877619940914,positive
570.30836,22.788,-0.66,0.999878012139192,positive
104.07066,1.353,0.88,0.999881531068441,positive
506.46791,22.75,0.2,0.999883028961369,positive
587.38592,23.562,-0.72,0.999883414028116,positive
329.19344,11.897,-0.41,0.999883481933874,positive
334.29509,17.801,-0.92,0.9998872593926,positive
230.17503,15.901,0.12,0.999888838206011,positive
96.51488,18.521,-0.87,0.999890372209004,positive
334.29513,17.815,-0.9,0.999894777869697,positive
346.33148,22.303,-0.19,0.99989577210198,positive
330.33667,22.65,-0.42,0.999898322928163,positive
677.44425,23.639,-2.53,0.999899432341346,positive
117.95956,0.138,0.22,0.999899767101403,positive
455.1887,23.329,-0.14,0.99989996937996,positive
431.1652,24.614,-0.3,0.999905403445991,positive
365.13575,22.712,-0.12,0.999910217102022,positive
133.08592,11.455,-0.37,0.999911435479898,positive
340.39365,22.988,-0.42,0.999912622326095,positive
558.52433,0.1,0.82,0.999913558072819,positive
142.09576,0.138,-0.24,0.999917860941078,positive
192.13822,15.739,0.05,0.999919343642642,positive
490.31109,23.568,-0.2,0.999921223662017,positive
341.26615,23.603,-1.78,0.99992247438004,positive
406.32909,24.66,-0.14,0.999923825703196,positive
283.98541,0.644,-0.76,0.999924064025123,positive
91.50475,22.888,0.95,0.999926660395594,positive
219.19542,20.55,0.09,0.999928927160908,positive
605.40218,25.685,-0.26,0.999931199580972,positive
181.13902,0.156,-0.24,0.999931492203982,positive
356.35229,22.531,0.34,0.999932135513389,positive
139.98785,0.15,-0.24,0.999934228149796,positive
424.3633,0.1,-0.69,0.999938566973162,positive
270.3155,22.577,-0.4,0.999940622492109,positive
124.08694,0.632,-0.25,0.999942604960003,positive
522.59707,23.658,0.3,0.999944693389372,positive
104.5094,1.141,0.46,0.999947656024336,positive
143.95896,0.146,0.23,0.99994806721266,positive
415.28191,24.107,-0.32,0.999952603545837,positive
550.62842,23.936,-0.19,0.999954512648879,positive
435.16704,14.642,-0.4,0.999954941033901,positive
129.12741,11.269,0.32,0.999955461938347,positive
249.20599,16.593,-0.19,0.999957969237151,positive
457.34991,23.128,-0.35,0.999958106380184,positive
224.12811,25.983,-0.13,0.999958307667309,positive
449.20164,14.633,-0.17,0.99995868201153,positive
589.42841,26.569,0.36,0.999959191586875,positive
682.63402,23.823,0.08,0.999960187957555,positive
641.87534,23.364,0.29,0.999960290395446,positive
424.27188,23.578,0.21,0.999961135354054,positive
249.04526,5.206,-0.16,0.999961199617466,positive
482.4048,23.074,0.19,0.999962712534213,positive
487.36056,0.131,0.37,0.999963499495853,positive
507.32909,0.318,-0.85,0.99996454090219,positive
582.69917,26.391,-0.78,0.999965428236078,positive
619.43877,0.17,-0.65,0.999967769621632,positive
568.02375,26.402,-0.36,0.999969283591129,positive
517.37119,0.104,-0.47,0.999970655653707,positive
443.33412,24.078,-0.1,0.999970900184463,positive
574.41576,18.501,-0.39,0.999972930881734,positive
437.2356,23.104,0.23,0.99997329422919,positive
127.96673,17.468,0.38,0.999973346886933,positive
233.07838,12.033,0.06,0.999973368683618,positive
