mz,rt,t.score,p.value,mode
173.00902,16.473,0.21,1,negative
87.04485,1.118,0.08,1,negative
171.10258,15.452,0.02,1,negative
168.02775,1.18,0.51,1,negative
146.04574,15.276,0.24,1,negative
191.05605,13.333,0.09,1,negative
191.01959,2.124,-0.01,1,negative
75.00846,13.41,0.08,1,negative
118.99834,16.776,0.13,1,negative
173.04547,13.413,0.12,1,negative
154.01207,25.802,-0.26,1,negative
121.02923,1.262,0.21,1,negative
182.04579,28.362,0,1,negative
171.10262,1.315,-0.19,1,negative
93.00102,1.129,0.57,1,negative
132.03003,1.136,-0.31,1,negative
155.00185,10.533,0.36,1,negative
118.03953,11.423,0.09,1,negative
98.96652,12.63,-0.1,1,negative
132.99606,28.421,0.17,1,negative
60.99332,8.951,0.17,1,negative
189.02112,11.755,-0.08,1,negative
60.99329,28.327,-1.17,1,negative
134.89452,1.352,-0.01,1,negative
82.00571,18.319,0.11,1,negative
115.07613,14.762,-0.12,1,negative
115.07616,15.226,0.03,1,negative
99.04481,13.939,0.01,1,negative
132.03001,1.219,0.26,1,negative
163.04006,18.201,0.16,1,negative
278.18412,15.272,-0.03,1,negative
311.18627,17.087,0.03,1,negative
147.0491,1.066,0.15,1,negative
168.52947,14.982,0.23,1,negative
83.01354,19.736,-0.66,1,negative
338.06633,14.908,0.25,1,negative
306.07652,26.231,0.05,1,negative
75.00845,14.546,-0.02,1,negative
190.96555,17.701,0.05,1,negative
110.96973,14.892,-0.05,1,negative
249.14947,25.539,-0.15,1,negative
294.17917,20.552,-0.08,1,negative
170.83321,12.6,0.07,1,negative
163.99982,9.5,0.02,1,negative
101.0241,1.306,-0.07,1,negative
210.97345,13.897,-0.24,1,negative
87.00845,1.809,-0.28,1,negative
203.05596,13.624,-0.32,1,negative
189.92358,1.201,0.19,1,negative
205.00679,2.206,2.44,1,negative
280.02027,12.623,0,1,negative
129.01912,1.166,-0.06,1,negative
134.99292,15.428,0.32,1,negative
221.1546,20.879,-0.07,1,negative
208.93453,17.775,-0.17,1,negative
127.07621,15.302,0.05,1,negative
116.98267,15.377,-0.14,1,negative
239.02064,12.028,0.15,1,negative
134.89458,26.472,0.45,1,negative
141.01919,20.304,0.13,1,negative
212.98627,1.087,-0.11,1,negative
241.07227,23.287,-0.13,1,negative
205.07166,13.121,0.02,1,negative
237.02512,16.802,-1.35,1,negative
88.98895,14.775,0.56,1,negative
164.98391,11.9,-0.15,1,negative
200.96527,14.896,0.11,1,negative
129.0555,15.575,-0.04,1,negative
125.02418,1.222,0.19,1,negative
289.05543,1.486,0.5,1,negative
151.0399,1.231,-0.24,1,negative
111.0449,1.253,-0.68,1,negative
152.00217,13.364,0.36,1,negative
135.04497,1.209,0.01,1,negative
182.99679,18.985,-0.08,1,negative
214.00263,1.04,-0.01,1,negative
207.06617,16.575,-0.06,1,negative
164.03857,1.367,0.82,1,negative
340.99883,16.768,-1.56,1,negative
203.05598,1.12,0.02,1,negative
166.95735,1.115,0.62,1,negative
208.99084,11.94,0.32,1,negative
74.99047,1.16,-0.04,1,negative
183.99993,18.99,-0.07,1,negative
99.00848,1.245,0.19,1,negative
132.03005,13.048,-0.01,1,negative
123.0085,1.166,-0.16,1,negative
92.92766,1.716,0.11,1,negative
120.00162,14.531,0.17,1,negative
85.02917,2.171,0.27,1,negative
134.99288,13.418,0.06,1,negative
185.06065,1.315,-0.18,1,negative
272.08867,13.06,-0.09,1,negative
325.12932,15.632,0.29,1,negative
122.97547,1.276,0.04,1,negative
92.02133,1.134,-0.17,1,negative
218.89469,16.327,0.09,1,negative
140.00999,19.026,-0.1,1,negative
239.20166,1.267,-0.03,1,negative
151.03993,1.263,-0.08,1,negative
294.98261,20.779,0.03,1,negative
211.99645,23.721,-0.55,1,negative
91.05473,18.156,-0.3,1,negative
94.98163,15.215,0.09,1,negative
223.02475,21.811,-0.22,1,negative
285.207,1.319,0.05,1,negative
162.89938,16.375,0.07,1,negative
91.04099,23.643,-0.32,1,negative
281.05999,15.469,0.28,1,negative
174.82893,12.623,0.04,1,negative
181.96594,9.341,-0.19,1,negative
169.08703,1.254,0.13,1,negative
192.33167,17.932,-0.44,1,negative
83.02478,1.262,-0.13,1,negative
272.08875,12.682,-0.05,1,negative
272.08879,15.205,0.23,1,negative
167.03491,1.155,0.37,1,negative
170.04582,1.241,-0.11,1,negative
97.02916,1.153,-0.05,1,negative
203.05592,14.013,-0.1,1,negative
153.0192,1.129,0.45,1,negative
180.92617,12.532,-0.53,1,negative
92.32786,4.288,0.05,1,negative
218.94427,14.628,0.05,1,negative
192.33156,15.96,0.33,1,negative
130.93102,22.872,0.01,1,negative
153.01924,1.325,0.39,1,negative
167.0259,16.863,0.07,1,negative
127.00346,1.186,-0.26,1,negative
221.0023,4.19,1.34,1,negative
255.12389,16.028,-0.45,1,negative
184.00182,18.003,-0.17,1,negative
191.65978,11.674,0.85,1,negative
313.23833,1.23,-0.02,1,negative
104.99977,11.861,-0.07,1,negative
337.97905,12.565,-0.08,1,negative
206.49866,15.324,-0.17,1,negative
223.0249,22.41,0.32,1,negative
192.33162,1.198,1.19,1,negative
289.00127,27.604,0.44,1,negative
272.99109,12.311,-0.34,1,negative
206.99461,4.326,-0.24,1,negative
198.33507,13.404,0.01,1,negative
295.22772,1.205,-0.1,1,negative
295.00092,16.796,0.41,1,negative
254.0782,13.104,-0.32,1,negative
196.00165,21.009,0.12,1,negative
182.00943,1.236,-0.27,1,negative
195.99204,1.145,-0.05,1,negative
192.33153,25.736,0.4,1,negative
193.05052,8.358,0.22,1,negative
172.83194,12.545,0.04,1,negative
226.83044,1.319,-0.13,1,negative
154.0508,1.313,-0.05,1,negative
198.3352,20.66,0.27,1,negative
203.056,28.939,-2.03,1,negative
112.99702,26.557,0.26,1,negative
211.66687,4.429,0.86,1,negative
131.04602,28.847,-2.18,1,negative
200.00653,17.128,0.67,1,negative
289.99092,18.427,0.2,1,negative
309.27984,1.29,0.05,1,negative
168.06656,1.215,0.22,1,negative
270.9911,18.59,0.28,1,negative
144.06642,1.231,0.1,1,negative
205.99037,4.301,0.22,1,negative
160.89264,1.201,-1,1,negative
239.12907,1.228,-0.21,1,negative
192.0665,1.217,-0.05,1,negative
289.00116,10.689,0.16,1,negative
196.0251,23.296,0.24,1,negative
210.98927,11.56,0.17,1,negative
187.00141,3.448,-0.05,1,negative
172.83199,23.097,0.95,1,negative
259.99726,10.14,0.36,1,negative
196.02509,1.244,0.13,1,negative
94.0295,26.401,-0.38,1,negative
166.92525,1.148,-0.07,1,negative
173.43694,22.653,0.18,1,negative
409.10837,1.233,-0.69,1,negative
167.98868,28.105,-0.11,1,negative
140.91925,21.338,0.1,1,negative
142.05088,17.547,-0.22,1,negative
181.97146,28.618,-0.03,1,negative
207.02984,21.559,0.14,1,negative
194.98901,10.3,0.75,1,negative
301.99045,11.149,0.19,1,negative
191.66004,9.71,0.11,1,negative
205.99112,12.454,0.06,1,negative
173.43743,9.413,-0.05,1,negative
198.33514,21.433,0.08,1,negative
253.65947,17.673,0.6,1,negative
191.3225,26.851,0.21,1,negative
160.06183,1.271,0.11,1,negative
202.32297,17.636,0.06,1,negative
188.49009,8.162,0.22,1,negative
136.03444,16.943,0.18,1,negative
146.92603,22.316,-0.02,1,negative
229.05046,0.882,-0.18,1,negative
193.01408,23.826,-0.16,1,negative
192.9969,2.365,0.32,1,negative
203.99419,23.117,-0.12,1,negative
193.08675,0.99,0.86,1,negative
214.02602,22.915,-0.02,1,negative
85.00405,4.341,0,1,negative
201.65108,6.774,0.18,1,negative
282.99631,26.7,0.36,1,negative
206.99438,27.25,0.2,1,negative
193.67528,26.232,-0.34,1,negative
260.32753,23.96,-0.13,1,negative
255.32786,28.189,-0.38,1,negative
211.06134,18.262,0.06,1,negative
236.50153,5.968,0.03,1,negative
217.99664,29.047,-0.03,1,negative
319.0705,1.83,1.13,0.00679710034962289,positive
267.17194,22.139,-0.79,0.0258319945516093,positive
431.1652,24.614,1.19,0.0316107120629919,positive
164.12807,1.348,1.13,0.13821321795951,positive
269.94884,1.057,0.57,0.143025897239994,positive
538.43153,24.037,0.32,0.20097534144427,positive
570.45748,24.019,0.31,0.219914636502072,positive
577.41888,23.943,0.64,0.266632147572185,positive
261.13079,6.417,0.45,0.29410847850774,positive
387.2716,23.092,-1.77,0.311306475162073,positive
312.36237,22.845,0.93,0.321940957473029,positive
323.18288,18.192,1.02,0.323257866012519,positive
259.15159,8.993,0.69,0.338605588383395,positive
641.87534,23.364,-0.81,0.355430747932066,positive
221.07431,13.892,0.38,0.372760940070977,positive
482.405,24.11,0.36,0.377001859569445,positive
163.01811,1.245,1.95,0.384186736744835,positive
149.05969,16.676,-0.41,0.388466539549601,positive
526.43107,23.074,-0.48,0.409545106178906,positive
263.11391,15.654,4.74,0.431935083588304,positive
225.10971,7.2,-0.57,0.464100240322715,positive
149.95277,2.585,-1.78,0.509563624036237,positive
102.50922,19.623,-1.54,0.51297058811591,positive
306.9649,1.271,1.96,0.527021203807683,positive
314.34163,22.787,-0.56,0.528171390901287,positive
443.33428,0.101,1.43,0.539725529595566,positive
686.50364,23.185,-4.05,0.563835445503722,positive
638.60781,23.722,2.7,0.563931783596101,positive
358.20714,7.705,0.63,0.56766710140129,positive
182.95056,1.184,0.76,0.573664171910361,positive
338.04468,15.281,-0.47,0.576784221740511,positive
101.05977,11.255,0.7,0.578564442252811,positive
515.43792,23.954,0.68,0.581380062280084,positive
312.32606,22.553,-0.39,0.584193540611802,positive
163.13284,0.821,0.42,0.590079932456239,positive
255.19303,21.241,-0.41,0.597621894974618,positive
575.83592,23.388,-1.44,0.613408727400568,positive
553.43121,24.034,0.21,0.615074970150877,positive
236.9386,0.29,0.87,0.619576138936381,positive
236.93863,0.249,0.85,0.620268164262696,positive
88.07578,0.101,1.94,0.627715353870938,positive
159.06493,1.175,1.9,0.630364793703128,positive
562.56676,23.309,0.18,0.632276296925019,positive
190.0008,1.224,-0.5,0.65908869671142,positive
331.24793,18.066,0.28,0.662680137888447,positive
425.21456,23.488,3.71,0.672771940225837,positive
88.50924,0.116,3.59,0.67536725143536,positive
642.6292,23.431,-0.29,0.681344654330986,positive
171.14916,0.103,1.19,0.689448205711216,positive
231.01538,1.297,-1.22,0.690463121439276,positive
117.02593,2.636,-0.83,0.700897241905561,positive
105.00834,1.217,-4.12,0.703856121055572,positive
106.06841,0.19,-1.75,0.708855250876903,positive
531.38657,24.054,0.2,0.7097449994698,positive
163.07532,14.502,1.99,0.719353942189724,positive
219.17434,14.853,1.02,0.727275360683046,positive
251.1254,12.339,-0.25,0.732597338213311,positive
279.15665,17.073,-1.14,0.738678585276455,positive
251.12533,12.357,-0.25,0.741450183477653,positive
230.01837,1.728,0.85,0.745911944648164,positive
531.38669,24.019,0.19,0.74943087747819,positive
534.3118,9.498,0.91,0.752519639764499,positive
252.21689,11.54,0.51,0.759218583475516,positive
334.0709,11.133,0.65,0.771787623680935,positive
173.91599,20.44,1.08,0.774651348491694,positive
151.09637,1.863,0.58,0.780344376811704,positive
130.93288,0.153,-1.61,0.781215272926062,positive
242.21141,17.872,0.25,0.789666663181832,positive
259.15155,8.87,0.48,0.816246003647376,positive
478.46191,0.082,2.19,0.828752959955813,positive
174.9567,22.825,-0.78,0.833703837648565,positive
564.60753,23.335,0.16,0.837350877972725,positive
99.5123,0.17,-0.53,0.838710686171111,positive
659.52673,23.21,0.2,0.845342820235167,positive
143.95896,25.069,-1.71,0.845643529297718,positive
123.0917,0.115,1.03,0.852617960167061,positive
485.34579,23.473,1.4,0.856317323120411,positive
254.94921,0.371,0.79,0.858689866248945,positive
355.28171,0.13,2.44,0.860228241762281,positive
90.00848,0.121,1.25,0.860732158824059,positive
371.16269,0.071,1.15,0.862551341361176,positive
547.36095,24.032,0.41,0.863623806555364,positive
386.39914,22.999,0.88,0.865553577227109,positive
450.23327,14.846,0.6,0.868036489999327,positive
633.33935,22.949,-0.26,0.86886332338812,positive
305.17221,18.66,-0.44,0.869488019060318,positive
232.06919,25.949,0.45,0.873681890192254,positive
176.97184,0.6,-0.66,0.878112269251439,positive
283.17501,3.795,0.58,0.879213701596552,positive
333.1521,0.081,0.99,0.879649934837038,positive
289.1539,0.106,1.83,0.884458795993393,positive
693.37583,23.54,-0.5,0.896795007272631,positive
133.92683,1.226,-1,0.897080422358839,positive
306.26387,18.604,-0.39,0.897124302491509,positive
168.03794,0.103,0.84,0.899728604789886,positive
185.11479,0.109,0.61,0.904542359257615,positive
111.02026,22.581,1.03,0.908437972795449,positive
327.25054,23.215,1.08,0.911768058532272,positive
216.92264,26.018,-0.58,0.911891999440873,positive
101.05977,11.773,0.73,0.914034819737347,positive
101.09615,10.842,0.49,0.917168790740954,positive
311.16146,12.727,-0.22,0.919128232871143,positive
200.20085,21.538,0.5,0.92145104704748,positive
185.11478,0.116,0.68,0.925424360720935,positive
213.10968,0.078,1.25,0.929156648414041,positive
621.39696,25.039,1.17,0.93560811316934,positive
548.61267,23.734,0.15,0.935993860817607,positive
679.46039,23.064,1.3,0.939167351710281,positive
465.17141,22.785,-1.63,0.93936624935518,positive
508.38417,20.349,0.35,0.940611233913615,positive
299.18284,22.823,-0.34,0.942857082545611,positive
350.3266,0.082,1.87,0.943479575142899,positive
99.5123,22.836,-0.78,0.945032843177334,positive
185.06467,15.29,-0.3,0.945116889476723,positive
325.21618,19.155,0.57,0.949213378210497,positive
325.00641,3.275,1.05,0.951214062903961,positive
589.42841,26.569,0.59,0.953416267218859,positive
267.1954,16.154,0.11,0.953754575013411,positive
405.261,22.841,0.99,0.954228679769048,positive
696.64973,24.011,-0.56,0.955217954663346,positive
443.80716,23.491,0.6,0.955648727349508,positive
365.13583,22.331,-0.81,0.956324631560079,positive
157.0835,6.474,-0.9,0.956795679415128,positive
135.10158,6.659,-0.51,0.957024497295587,positive
612.55595,23.336,0.17,0.958296639666732,positive
463.27715,23.213,1,0.959855176075368,positive
353.22974,18.087,0.25,0.9602451111795,positive
663.46494,23.983,0.13,0.960833042234951,positive
158.15391,16.321,0.25,0.961419842011264,positive
603.40778,23.684,0.91,0.961914054617678,positive
449.76023,20.021,-1.32,0.962358231166114,positive
395.36304,19.881,2.18,0.963156746477312,positive
149.98796,1.099,2.28,0.963362816568808,positive
171.07471,23.104,-0.93,0.96591163616858,positive
493.31342,22.831,0.9,0.966811941424166,positive
365.1358,22.312,-0.53,0.96693589673684,positive
142.99115,0.156,-1.09,0.967208856402189,positive
411.16227,14.9,0.23,0.967540514744388,positive
97.9914,2.72,0.48,0.968081022526655,positive
482.3132,23.196,1.13,0.968445971801238,positive
156.96599,0.405,0.56,0.969245809836759,positive
363.16487,12.851,0.17,0.969724906326678,positive
342.33657,22.649,0.61,0.971132127834568,positive
630.47839,23.072,1.71,0.972343922081072,positive
273.25361,21.883,0.26,0.972704319449642,positive
125.95362,4.683,-0.81,0.973145864536877,positive
179.94745,5.969,-0.91,0.973690840194849,positive
517.34404,0.1,1.53,0.973869246074339,positive
679.43933,23.976,0.31,0.975019122995587,positive
171.9903,1.186,1.02,0.975971853474024,positive
235.19037,15.768,0.49,0.976434391229873,positive
443.33412,24.078,0.18,0.976630626391307,positive
609.4698,23.932,-0.7,0.97667976408269,positive
135.10158,6.882,0.67,0.977333850381145,positive
318.07602,12.207,0.49,0.977346796278515,positive
239.14886,6.432,0.42,0.977482132019395,positive
123.04408,15.286,-0.2,0.97779600287711,positive
500.36339,25.527,-0.82,0.978194290556302,positive
640.61358,23.294,-0.79,0.978574275860353,positive
588.58237,23.328,-0.84,0.978954364239004,positive
232.95913,0.961,0.19,0.979414568491045,positive
297.16715,13.682,1.11,0.979975496327739,positive
181.98052,9.218,0.59,0.980236497300923,positive
217.10461,0.106,0.37,0.980801372397703,positive
590.88306,23.999,0.22,0.981501692029984,positive
128.95078,0.401,0.6,0.982340798026138,positive
494.84129,23.576,0.61,0.982676422837645,positive
173.07842,23.588,-0.37,0.983028770518361,positive
679.43908,24.002,0.27,0.983445098616858,positive
124.07903,0.554,2.01,0.98356323233579,positive
186.99262,0.537,0.43,0.983709500071646,positive
325.2009,21.323,0.28,0.983739964595038,positive
299.11008,10.71,0.16,0.983742596441309,positive
658.50997,23.994,0.22,0.984357323080977,positive
369.29733,0.107,1.39,0.984466504416962,positive
236.01809,1.113,0.35,0.984541134013574,positive
598.39733,26.646,1.41,0.984711024648829,positive
89.50683,0.248,-0.65,0.985946539811733,positive
384.08646,15.281,0.33,0.98644635482477,positive
377.32609,0.107,0.95,0.986616023030589,positive
493.34979,26.63,0.72,0.987667196191319,positive
482.3686,26.598,0.78,0.987679064382802,positive
175.95459,1.223,-0.75,0.988327481252449,positive
311.18526,18.459,0.2,0.988475657848707,positive
289.16207,17.391,-0.87,0.988488753976167,positive
504.43869,24.549,0.58,0.988837201838934,positive
495.24126,9.135,1.42,0.989292009067487,positive
185.11483,0.577,0.7,0.989345815425518,positive
281.09951,14.169,0.24,0.989419897993072,positive
353.157,25.982,0.2,0.98954350694272,positive
301.92061,1.06,-0.3,0.989673180171369,positive
528.49841,23.292,0.16,0.989718345591814,positive
455.1887,23.329,-0.22,0.990094764466265,positive
236.95692,22.966,-0.35,0.990250916153982,positive
141.95858,1.088,0.3,0.990264451881588,positive
259.09405,15.96,0.46,0.990496653613719,positive
86.51778,2.764,-0.25,0.990896408217746,positive
259.09404,15.956,0.45,0.990952901353362,positive
663.46533,23.996,0.14,0.990986288587678,positive
471.10502,24.784,-0.26,0.990989002427319,positive
146.8529,23.312,0.95,0.991040001571279,positive
330.20368,8.253,-0.68,0.991469733600247,positive
121.55682,10.91,-1.33,0.991488722424764,positive
658.50993,23.987,0.21,0.991696376649747,positive
575.41278,24.026,0.16,0.991778133621794,positive
168.03784,1.462,-0.42,0.992146382055739,positive
553.82271,23.398,-0.33,0.992299863162811,positive
415.26657,22.825,1.13,0.992324660320922,positive
315.17773,13.104,0.23,0.992356057855012,positive
545.36616,23.726,0.49,0.992839168707202,positive
249.18484,22.276,0.44,0.993433401799258,positive
288.28966,18.836,0.27,0.993631118038052,positive
413.28734,23.907,-0.82,0.993928316716733,positive
233.17471,13.352,0.27,0.994186548365956,positive
649.34962,23.555,-0.36,0.994354868507773,positive
217.10461,0.116,0.3,0.994475372500534,positive
499.27466,0.086,1.53,0.99449133206228,positive
374.36271,22.74,0.54,0.99451494553385,positive
633.45435,24.588,0.23,0.994581529217177,positive
663.46523,23.99,0.13,0.994832445665796,positive
118.08628,0.572,-0.68,0.99485757133583,positive
290.07464,14.594,0.74,0.994866063493036,positive
352.23092,18.073,0.2,0.99516438573637,positive
172.95632,1.166,0.55,0.995205727255256,positive
526.38002,26.625,0.72,0.995262424700023,positive
121.0145,1.198,-0.94,0.995293594346216,positive
553.34858,26.424,0.37,0.995367851146167,positive
143.95896,0.146,-0.44,0.99558462122561,positive
614.48361,24.006,0.16,0.995692401613247,positive
425.28726,23.028,-0.35,0.995709925279913,positive
385.29231,26.538,0.36,0.995790696114825,positive
243.12025,10.26,0.5,0.995908066780125,positive
261.10966,14.399,0.39,0.995918424024988,positive
357.14701,25.758,0.69,0.996012734294629,positive
582.45764,24.006,0.16,0.996245767847895,positive
541.3711,24.621,0.4,0.996264574493658,positive
488.39453,0.114,1.74,0.996274036106439,positive
383.20391,22.972,0.7,0.996300289976868,positive
259.09404,15.929,0.43,0.996322428093676,positive
632.60867,23.461,-0.37,0.996376076454755,positive
559.38135,0.116,-0.56,0.996423428064851,positive
550.49414,22.737,0.36,0.996438209574653,positive
451.36282,23.587,0.26,0.996476323489898,positive
353.26628,23.57,0.22,0.996596347407071,positive
177.00695,2.715,0.81,0.996621854174827,positive
318.30017,20.219,-0.33,0.996652025499657,positive
99.5123,0.161,-0.5,0.996679602781531,positive
424.27188,23.578,-0.34,0.9967074759421,positive
151.09647,11.535,-0.23,0.996819558580756,positive
331.24793,16.521,0.25,0.996846234114025,positive
338.34171,25.699,-1.08,0.996867574661367,positive
156.9906,0.154,-0.73,0.996884131239565,positive
636.59217,23.524,-0.31,0.996918773988487,positive
210.08729,22.746,-0.9,0.997022852991189,positive
81.52066,0.161,0.44,0.997149906216766,positive
371.1626,22.852,-0.71,0.997157293628875,positive
335.21925,22.724,0.54,0.997170570107507,positive
506.46791,22.75,-0.21,0.99718634449948,positive
383.26932,15.754,-0.36,0.997266171882949,positive
381.34009,23.225,1.03,0.997407842004568,positive
639.43333,25.955,0.74,0.997503282721229,positive
536.61267,23.768,0.22,0.99752583344138,positive
315.23172,23.02,-0.69,0.997531527873143,positive
333.16733,18.46,0.19,0.997632617386384,positive
589.42865,0.239,1.64,0.997645231260612,positive
265.17715,0.069,0.98,0.997769904335544,positive
163.07532,22.713,0.11,0.99794354915028,positive
270.3155,22.577,0.63,0.997977463131391,positive
383.20391,22.969,0.6,0.998074571038292,positive
475.30578,23.847,0.82,0.998093399653533,positive
565.44367,24.605,-1.13,0.998124884033858,positive
184.94763,1.189,0.52,0.998134670129623,positive
102.50924,18.777,-1.01,0.998149232481574,positive
644.6446,23.592,0.18,0.998160444782568,positive
148.01849,0.593,1.26,0.998236895799999,positive
279.12015,25.889,0.62,0.998243904562714,positive
203.15017,1.352,-0.67,0.998260985008052,positive
443.33411,24.077,0.15,0.998291213865707,positive
472.81013,23.137,0.52,0.998389571916772,positive
398.36276,21.895,-0.35,0.998423593613469,positive
485.25086,19.931,-0.92,0.998445272748377,positive
139.98785,0.15,-0.36,0.998459097935509,positive
333.15277,22.348,-0.48,0.998573714787368,positive
577.3708,25.208,-0.51,0.99863297422517,positive
211.09647,12.025,-0.08,0.998659449339385,positive
154.96684,1.179,0.31,0.998662947594461,positive
283.98541,0.644,-1.51,0.998669337881869,positive
233.07838,12.033,-0.09,0.99867231499211,positive
552.41046,20.392,0.23,0.998701004981602,positive
356.35229,22.531,0.42,0.998739598184094,positive
615.45513,26.641,1.05,0.998742137490237,positive
330.20372,23.058,-0.61,0.998743897074593,positive
174.95667,22.778,-0.42,0.998754401451256,positive
669.41809,22.86,0.28,0.99875803570384,positive
173.07836,26.525,-0.3,0.998775406502545,positive
399.30801,0.099,0.85,0.998779385241987,positive
175.95462,1.175,-1.72,0.998781252859842,positive
363.31048,0.119,0.73,0.998790997334443,positive
683.45844,26.561,0.57,0.998795899107501,positive
239.08894,11.104,0.18,0.998826509620478,positive
455.18861,14.808,0.51,0.998827063909543,positive
114.97154,0.273,0.79,0.998840795742117,positive
344.07595,25.193,1.06,0.998894600505301,positive
453.29273,23.756,0.52,0.998898548180378,positive
647.94311,25.322,1.02,0.99891374108608,positive
158.15388,22.822,-0.29,0.998938236612058,positive
691.96915,25.276,1.28,0.998986912798704,positive
174.99257,0.549,0.56,0.999069771036124,positive
371.16258,23.018,-0.92,0.999091195885273,positive
104.5094,1.141,0.56,0.999156065745502,positive
654.60283,23.583,-0.22,0.999211510476114,positive
186.94824,8.498,1,0.999214971554936,positive
369.29752,23.98,-0.23,0.999222771869869,positive
684.47381,26.559,0.52,0.999255519638285,positive
581.36569,22.817,0.46,0.999255539163837,positive
149.05969,12.037,-0.09,0.999257240585696,positive
140.96173,0.111,0.7,0.999265080749499,positive
507.30321,23.191,0.81,0.999294003021925,positive
158.96131,0.581,-0.48,0.999305882052919,positive
371.2402,22.757,0.88,0.999320837864507,positive
100.01397,0.144,-0.67,0.999326725693136,positive
173.10966,23.101,-0.22,0.999333003056834,positive
658.62418,23.385,-1,0.999343357723865,positive
138.05819,0.175,-0.36,0.999350676880664,positive
269.17479,14.382,-0.23,0.999365154565628,positive
545.36591,23.713,0.35,0.999384065801551,positive
617.50597,24.673,0.17,0.999398342099012,positive
111.98446,0.431,0.32,0.999423224514226,positive
615.45513,26.632,1.04,0.999424187761417,positive
578.31358,23.392,-0.97,0.99944926183779,positive
117.02591,1.215,0.32,0.999463467348476,positive
102.50859,18.258,-0.71,0.999482156951235,positive
189.97623,1.064,-0.39,0.999495136657707,positive
643.29229,24.997,-0.13,0.999496182410052,positive
508.58146,23.535,0.26,0.999509286397055,positive
501.79145,22.822,-0.53,0.999514995655764,positive
677.48051,24.572,0.17,0.999523171335013,positive
532.48348,22.763,0.16,0.999544323347168,positive
113.96371,0.528,0.2,0.999553806735648,positive
343.13139,21.699,0.52,0.999564029088415,positive
199.18047,0.101,0.42,0.999572788910608,positive
204.96678,0.603,-0.35,0.99957287815443,positive
634.62414,23.531,-0.4,0.9995775214105,positive
154.96687,1.105,0.29,0.999591048537111,positive
315.17778,13.097,0.18,0.999596377286895,positive
112.01799,0.137,-0.71,0.99959662935099,positive
603.29267,22.6,0.91,0.999601666257158,positive
350.26645,23.52,-0.12,0.999607699176464,positive
174.13105,20.115,0.84,0.999613146253157,positive
261.13085,0.097,0.28,0.999615870395582,positive
545.40206,0.562,1.45,0.99962600284606,positive
141.98331,0.137,-0.43,0.999629720886654,positive
509.50385,25.218,0.34,0.999631184424703,positive
466.41014,23.663,0.49,0.999635105932821,positive
258.27908,22.538,-0.18,0.999652156840342,positive
102.50923,18.063,0.65,0.999663956212036,positive
288.28966,17.91,0.3,0.99967610795427,positive
153.13292,5.301,-0.19,0.999677056708122,positive
117.95957,0.163,-0.27,0.999679991229964,positive
567.32665,22.794,0.3,0.999683134806896,positive
521.32678,22.807,-0.45,0.999685947050762,positive
586.56665,23.213,0.14,0.999686970995412,positive
323.18291,18.687,-0.22,0.999687098467447,positive
230.14432,10.27,-0.15,0.999696082463487,positive
319.93126,1.077,-0.26,0.999707289835225,positive
117.10374,0.139,-0.55,0.999709198786385,positive
207.09917,11.7,0.44,0.999716227849897,positive
164.97992,3,0.36,0.999719545141467,positive
682.63402,23.823,0.09,0.999727672803545,positive
207.15904,10.118,-0.07,0.999738416962988,positive
350.32654,23.947,-0.28,0.999744433732795,positive
352.23103,16.528,0.21,0.999754250574859,positive
158.9613,0.582,-0.34,0.999760140840036,positive
279.15896,1.936,-0.29,0.999765338782094,positive
140.99567,0.139,-0.65,0.999774526158228,positive
176.97189,0.604,-0.26,0.999791481879761,positive
675.51658,25.952,-0.76,0.999796374794102,positive
258.2427,22.777,0.46,0.999799748652632,positive
140.99567,0.147,-0.55,0.999802102023498,positive
490.28579,9.149,0.36,0.999810239505987,positive
322.18595,14.059,0.3,0.999814674083942,positive
380.3522,22.366,0.37,0.999817012270934,positive
313.16217,17.642,0.53,0.999817413517771,positive
469.27673,11.624,1.14,0.999820748958331,positive
650.419,25.394,0.92,0.999823851940684,positive
251.18525,10.186,0.15,0.99982515807793,positive
664.46853,23.66,1.07,0.999825892152406,positive
124.07894,0.157,0.38,0.999826520321392,positive
369.29754,23.979,-0.2,0.999827807989812,positive
272.22201,22.331,0.25,0.999830063151424,positive
592.47823,0.093,0.89,0.999830751190778,positive
450.81494,23.871,-0.16,0.99983160315187,positive
120.04768,0.17,-0.33,0.999833314227023,positive
655.43892,24.234,0.14,0.999834939633137,positive
487.3603,24.074,0.11,0.999840633101573,positive
537.02149,26.443,0.53,0.999852449825173,positive
383.27682,23.611,0.29,0.9998527473184,positive
107.07033,0.845,0.26,0.999853626867937,positive
329.19344,11.897,0.41,0.999854402147248,positive
121.01518,22.932,-0.28,0.999856382041326,positive
281.0995,14.179,0.22,0.99985807468247,positive
167.97706,0.565,-0.18,0.999858418711655,positive
401.3138,24.468,-0.67,0.999859155652784,positive
307.16652,12.17,0.35,0.999863710939929,positive
252.1089,1.9,-0.66,0.99987247845826,positive
330.33661,22.207,0.41,0.999883109917636,positive
630.47823,23.066,-0.42,0.999883860377398,positive
139.11903,23.06,0.4,0.999887797079281,positive
153.07719,0.168,0.32,0.99990036147876,positive
154.07421,0.16,-0.44,0.999904671225693,positive
102.50922,20.755,-0.85,0.999907529333322,positive
485.29012,23.196,0.78,0.999909570791845,positive
